instance_id	question_start	level-2	level-3	question	answer	sent_q
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_14	What is the reason	Contingency.Cause	REASON	What is the reason _ he was still determined not to mention anything to his wife	Mrs. Dursley had had a nice, normal day.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_14	Before what	Temporal.Asynchronous	PRECEDENCE	Before what _ He was still determined not to mention anything to his wife	Mrs. Dursley had had a nice, normal day.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_14	What is the reason	Contingency.Cause	REASON	What is the reason was He was still determined not to mention anything to his wife	Mrs. Dursley had had a nice, normal day.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_14	What is the reason	Contingency.Cause	REASON	What is the reason _ He was still determined not to mention anything to his wife.	Mrs. Dursley had had a nice, normal day.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Mrs. Dursley had had a nice, normal day	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Mrs. Dursley's day	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Mrs. Dursley had had a nice, normal day	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Mrs. Dursley had had a nice, normal day	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Mrs. Dursley had had a nice, normal day.	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ Mrs. Dursley had had a nice, normal day.	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Mrs. Dursley's nice, normal day	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_02	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which _ This bunch were whispering excitedly,	It was on his way back past them, clutching a large doughnut in a bag, that he caught a few words of what they were saying.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Mrs. Dursley had had a nice, normal day	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't!).	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_07	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which _ Zaphod Beeblebrox appeared	The crowd gasped, dazzled by sun and seemanship, as the Presidential speedboat zipped round the headland into the bay.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that She told him over dinner	Mr. Dursley tried to act normally.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	What is the result of	Contingency.Cause	RESULT	What is the result of _ She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	Mr. Dursley tried to act normally.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what did Mr. Dursley tried to act normally.	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	While what	Temporal.Synchronous	Temporal.Synchronous	While what did She tell him over dinner all about Mrs. Next Door's problems	Mr. Dursley tried to act normally.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ Mr. Dursley tried to act normally.	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what did Mr. Dursley try to act normally	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Mr. Dursley tried to act normally.	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what did Mr. Dursley try to act normally	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	After what	Temporal.Asynchronous	SUCCESSION	After what _ She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	Mr. Dursley tried to act normally.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_16	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Mr. Dursley tried to act normally.	She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (Won't! ).	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Mr. Dursley tried to act normally	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as _ he went into the living room in time to catch the last report on the evening news	Mr. Dursley tried to act normally.	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Mr. Dursley tried to act normally	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_08	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which the fact that he wasn't even sure his nephew was called Harry.	He'd never even seen the boy.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	What is the reason	Contingency.Cause	RESULT	What is the reason _ he went into the living room in time to catch the last report on the evening news	Mr. Dursley tried to act normally.	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Mr. Dursley tried to act normally	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did Mr. Dursley try to act normally	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Mr. Dursley tried to act normally	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did Mr. Dursley try to act normally	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_17	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner did Mr. Dursley try to act normally.	When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_18	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner are Experts unable to explain why the owls have suddenly changed their sleeping pattern	Although owls normally hunt at night and are hardly ever seen in daylight, there have been hundreds of sightings of these birds flying in every direction since sunrise.	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_18	What is the reason	Contingency.Cause	REASON	What is the reason _ owls have been flying in every direction since sunrise.	Experts are unable to explain why the owls have suddenly changed their sleeping pattern.	sent1
The_Great_Gatsby_EN_batch_01_item_08	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ my house	I lived at West Egg, the — well, the less fashionable of the two, though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.	sent2
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_18	What is the reason	Contingency.Cause	REASON	What is the reason _ for these birds flying in every direction since sunrise	Experts are unable to explain why the owls have suddenly changed their sleeping pattern.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that there have been hundreds of sightings of owls flying in every direction since sunrise.	Experts are unable to explain why the owls have suddenly changed their sleeping pattern.	sent1
